Id,Title,Year,ConferenceId,JournalId,Keyword
1439282,The inverse problem in multiple small-angle scattering,1997,0,8582,Small-angle scattering; Multiple scattering; Single scattering profile; Scattering mean-free path
1440386,Electromagnetic scattering from metallic cylinders with longitudinal corrugations,1996,4304,0,
1441015,Likelihood and the Bayes procedure,1980,0,13808,Keywords: LIKELIHOOD; BAYES PROCEDURE; AIC; SEASONAL ADJUSTMENT.
1441182,,2005,0,8359,"Fabrication techniques; lithography, pattern transfer, Lenses, prisms and mirrors"
1441249,Efficient State Space Generation of GSPNs using Decision Diagrams,2002,651,0,
1441354,Transfinite Induction within Peano Arithmetic,1995,0,237,
1442532,"Consecutive cuts and paths, and bounds onk-terminal reliability",1995,0,181,
1443623,Performance analysis of a practical load balanced switch,2006,3946,0,
1444297,,1974,0,14081,
1444383,Nuclear physics: Arms and the man,2012,0,912,
1444807,Analysis of video conferencing on a token ring local area network,1993,167,0,
1445035,Overview of Toroidal Rotation Observations in Alcator C-Mod Plasmas,2010,0,0,
1445046,Multi-component droplet heating and evaporation: Numerical simulation versus experimental data,2011,0,5458,Droplets; Multi-component fuel; Heating; Evaporation; Diffusion equation; Heat conduction
1445178,"SIR-C polarimetric radar results from the Weddell Sea, Antarctica",1998,3891,0,
1445401,Versatile Self-Complexing Compounds Based on Covalently Linked Donor-Acceptor Cyclophanes,2005,0,1971,
1446029,A PKI Architecture for Academic Institutions: Design and Prototype,2003,332,0,
1446400,Design issues for a single core transformer thyristor controlled phase-angle regulator,1995,0,5358,"24 POWER TRANSMISSION AND DISTRIBUTION TRANSFORMERS, DESIGN, POWER CONDITIONING CIRCUITS, POWER SYSTEMS, HVDC SYSTEMS"
1446428,The Graphic Web,2000,0,414,
1447093,INTELLIGENT AGENTS FOR NETWORK MANAGEMENT,1998,0,0,
1447248,"Design-Level Cohesion Measures: Derivation, Comparison, and Applications ",1996,592,0,
1447482,Playing cards with Hintikka An introduction to dynamic epistemic logic,2004,0,0,
1447715,Why Multi-SLD Beats SLD (Even on a Uniprocessor),1994,221,0,
1448923,Preconcentration of trace metals from acidic solutions by coprecipitation with dithizone,1989,0,13429,"voltammetry. Key words: trace analysis, coprecipitation, dithizone."
1450492,Why Doesn't Capital Flow from Rich to Poor Countries?,1979,0,0,
1451051,Patients Classification by Risk Using Cluster Analysis and Genetic Algorithms,2003,792,0,
1451122,,2001,0,7498,
1453084,Heterogeneous Ontology Structures for Distributed Architectures,1998,0,0,
1453199,Smokeless tobacco topography and toxin exposure,2005,0,3979,
1453505,Design and implementation of a stream-based distributedcomputing platform using graphics processing units,2007,784,0,GPGPU|GPU|GRID|caravela|flow-model|stream-based computing
1453825,A Simulation Model for Predicting the Performance of a Built-in-Storage Solar Water Heater,0,0,0,
1454469,Eigenvoice Speaker Adaptation via Composite Kernel Principal Component Analysis,0,187,0,
1454728,Color Texture Analysis and Classification: An Agent Approach Based on Partially Self-avoiding Deterministic Walks,2010,792,0,"Keywords: partially self-avoiding deterministic walks, texture analysis, color images."
1455174,Design and Implementation of an Intelligent System for Educational-Game Resource Discovery,2008,2679,0,
1455262,"Miss K. M. Lea, A. N. McGregor, Miss P. Marks, Miss",0,0,0,
1456321,Automation/computerization in donor sessions,1995,0,4382,
1456473,Using genetic algorithm for extension and fitting of belief measures and plausibility measures,1996,3875,0,
1456512,Purification and properties of human DNA helicase VI,1995,0,188,
1457535,"IRF8 regulates B-cell lineage specification, commitment, and differentiation",2008,0,2713,
1457914,On agent-based software engineering,2000,0,242,Keywords: Agent-based computing; Software engineering; Multi-agent systems; Agent interactions; Social level
1457993,"Intelligence and Security Informatics: Pacific Asia Workshop, PAISI 2007, Chengdu, China, April 11-12, 2007: Proceedings",2007,2565,0,
1458094,Block Sorting is Hard,2003,0,73,
1458149,Parallel Media Processors for the Billion-Transistor Era,1999,37,0,"Keywords: media processor, PMP, billion transistors, parallel architecture, cluster scheduling, data partitioning"
1458750,Vers l'Auto-stabilisation des Systèmes à Grande Echelle,2006,0,0,
1458776,Recognition of GT mismatches by Vsr mismatch endonuclease,2000,0,188,
1458976,Method for in-field evaluation of the modulation transfer function of electronic display devices,2001,0,0,
1459839,(Short Paper) Improving the Responsiveness of Internet Services with Automatic Cache Placement,2009,0,0,Computer systems and networking; Software development
1460857,Analysis of the One-Level Sealed Bidding on Effectiveness under Different Bidding Variables,2007,4287,0,BOT; bidding strategy; bidding variable; the one-level sealed bidding
1461243,Caching Objects from Heterogeneous Information Sources,2001,0,0,
1461556,Microscopic visualization of Pulsed Electric Field induced changes on plant cellular level,2010,0,1238,Pulsed Electric Fields (PEF); Plant cell culture; Protoplast; Microscope; Cell size; Stress induction
1461710,,2002,0,5707,Light response of CsI(Tl) to heavy ions; Quenching; δ-rays
1462727,"Research Review: Williams syndrome: a critical review of the cognitive, behavioral, and neuroanatomical phenotype",2008,0,9735,
1462943,LINEAR FUNCTIONALS OF EIGENVALUES OF RANDOM MATRICES,2000,0,0,
1463152,The mathematical model for calculating effective section area of space VLBI antenna surface.,1992,0,0,
1463197,Multidimensional Upwinding for Multiphase Transport in Porous Media,2011,0,5829,
1463224,Reducing the Parallel Complexity of Certain Linear Programming Problems (Extended Abstract),1990,706,0,
1464169,Modifying the Overlay Network of Freenet-Style Peer-to-Peer Systems after Successful Request Queries,2004,736,0,
1464197,Simultaneous bilateral opening-wedge high tibial osteotomy with early full weight-bearing exercise,2008,0,3802,
1464251,Identifying and Classifying the Sources and Uses of Xenobiotics in Urban Environments,0,0,0,
1465087,GraphAEL: Graph Animations with Evolving Layouts,2003,725,0,
1465491,Wiederverwendung von Plänen in deduktiven Planungssystemen,1996,0,155,
1465565,Adaptation of retinal processing to image contrast and spatial scale,1997,0,912,
1466347,Operator Expansion in the Derivative and Multiplication by $x,1995,0,0,
1466383,On the Intonation of Mono- and Di-Syllabic Words within the Discourse Framework of Conversational Games,1992,260,0,
1466732,A Low-power BitStream Controller for H.264/AVC Baseline Decoding,2006,5064,0,
1466815,Surface characterization of polylactide/ polyglycolide copolymers,0,0,0,
1467732,Prediction of Pile Setup in Clay,1999,0,20567,
1467800,Permanent Income and Wealth Accumulation: A Cross-Sectional Study of Chinese Urban and Rural Households.,1995,0,10418,
1468019,"Trade and Protectionism, NBER-EASE Volume 2",0,0,0,
1468678,TWO WORKING ALGORITHMS FOR THE EIGENVALUES OF A SYMMETRIC TRIDIAGOML MATRIX,0,0,0,
1469491,,2006,0,7595,Neural progenitor cells (NPCs); SDF-1; Proliferation; ERK1/2; PI-3K
1469532,Advanced Approaches to Characterizing Nonlinear Pavement System Responses,2007,0,20567,
1469673,A Change of Variables to the Dual and Factorization of Composite Anomalous Jacobians,1997,0,0,
1471300,Applying the DFE toolkit to an electronic switch,1996,3714,0,
1471349,TowardsWeaving Software Architecture Models,2006,4430,0,
1471674,Combined model expert system for electronics fault diagnosis,1990,56,0,
1471958,"Reprint of: Foreword (Solid State Communications 2007, Volume 143, Issues 27–28, Pages 1–2)",2010,0,8624,
1472006,"A Differentially-Irrigated, Xeric Plant Demonstration Garden in Northwestern New Mexico",0,0,0,
1472698,On the evolution of corewar warriors,2004,1848,0,
1473462,From Declarative Signatures to Misuse IDS,2001,1514,0,
1473578,Dependence-Free Clustering of Shift-Invariant Data Structures,1997,691,0,
1473618,Direct reconstruction of PET receptor binding parametric images using a simplified reference tissue model,2009,0,0,
1474048,,1995,3891,0,
1474938,,0,0,0,
1475575,Non-E x B ordered ion beams upstream of the earth's bow shock,1981,0,15256,
1475675,Web Search - Your Way,2000,0,209,
1476037,Proving Programs Robust,2011,0,0,continuity|lipschitz|perturbations|program approximation|quantitative program analysis|robustness|sensitivity|uncertainty
1476068,Design and Implementation of a Multi-purpose Cluster System Network Interface Unit,1999,0,0,
1476163,Genetic algorithm for combining new and existing image processing tools for multispectral imagery [4049-49],2000,1589,0,
1476555,Multiobjective Location of Automatic Voltage Regulators in a Radial Distribution Network Using a Micro Genetic Algorithm,2007,0,5360,
1477400,Perceiving ordinal data haptically under workload,2005,34,0,1-DOF|graspable user interface|haptic perception|haptics|information visualization|multimodal displays|tangible user interface
1477658,Efficient and Tunable Similar Set Retrieval,2001,0,253,
1477759,,2003,0,7473,Trypanosoma cruzi; Parasitic protozoa; Chemotherapy; Sterol biosynthesis inhibitors; TAK-187; Pharmacokinetics
1477821,,0,0,0,"Key Words: Smallholder Integrated Aquaculture-Agriculture, Freshwater Wetlands, Lake Victoria, Fingerponds, Riparian Communities"
1478525,"Smolensky, semantics, and the sensorimotor system",1988,0,7889,
1479227,Planck early results. XXIV. Dust in the diffuse interstellar medium and the Galactic halo ,2011,0,11644,"infrared: ISM, methods: data analysis, dust, extinction, submillimeter: ISM, Galaxy: halo, local insterstellar matter"
1479540,Risk-Bounded Formation of Fuzzy Coalitions Among Service Agents,2006,569,0,
1479907,,0,0,4452,
1481003,On the Average Length of Secret Key Exchange Eulerian Circuits,2000,0,0,key words:
1482012,An intelligent 3D user interface adapting to user control behaviors,2004,103,0,adaptive assisting mechanism|artificial force field|intelligent 3D interface|personalized user interface control
1482259,α-2 macroglobulin gene and Alzheimer disease,1999,0,7779,
1483160,Normalization in econometrics,2004,0,0,
1483659,819 HISTORY: ,1990,0,3875,
1484792,TRANCE is a TNF family member that regulates dendritic cell and osteoclast function,0,0,0,Key Words: T cells · TRAIL · cytokines
1485880,USING AN AGENT-BASED SIMULATION APPROACH TO STUDY INFORMATIONAL ASPECTS OF ANSWERING BEHAVIORS IN MAILING-LISTS,0,0,0,"KEYWORDS Multi-agents simulation, social simulation, virtual communities, mailing-lists, participation behaviour."
1486040,"Availability of phosphorus from selected inorganic phosphate to juvenile abalone,<i>Haliotis discus hannai</i> ino.",2002,0,6276,"Key words: Haliotis discus hannai, phosphorus, availability, feeding and nutrition, molluscs"
1486232,Mask and Multiple Format: Two Notions for a Progressive and Adapted Access to Information,2002,1249,0,
1487065,Solving Ambiguities In The Semantic Representation Of Texts,1990,587,0,"Key words Natural Language Understanding, Computa- tional Linguistics, Conceptual Graph Model."
1487347,Different vascular reactivity of human internal mammary and inferior epigastric arteries in vitro,1993,0,2594,
1487454,,0,0,2564,
1487520,Design Specifications for Adaptive Real-Time Systems,0,0,0,
1487792,Provision of Breast Cancer Risk Information to Women at the Lower End of the Familial Risk Spectrum,2007,0,7622,"Risk perception,Breast cancer,Familial cancer clinics"
1487816,First results of the Instrumentation Line for the deep-sea ANTARES neutrino telescope,2006,0,11652,Neutrino astronomy; Underwater detector; Photon detection
1488160,An IC chip of Chua's circuit,1993,0,17131,
1489452,,1987,0,5354,
1489943,Large aperture continuous phase diffractive optical element to realize uniform focal spot,2001,0,8539,Diffractive optical element; Uniform focal spot; Continuous phase; Hybrid algorithm
1490880,,2000,0,0,
1491002,Comparison of micronutrient intake measured by a dietary questionnaire and biochemical indicators of micronutrient status13,0,0,0,"KEY WORDS Blood, carotenoids, diet, minerals, nutrition surveys, vitamins"
1491462,Failure Patterns of Early Stage NPC with Lymph Nodes Metastasis after Definitive Radiotherapy,2009,0,14303,
1491624,Bit probabilities of optimal binary source codes,1990,0,433,
1492292,Millimeter-wave sensitivity of YBCO grain boundary Josephson junctions coupled with coplanar waveguide-fed slot dipole antennas,2005,0,8421,
1493251,Deciphering the Role of Radical Precursors during the Second Texas Air Quality Study,2009,0,5478,
1494106,Enhancing text clustering by leveraging Wikipedia semantics,2008,368,0,"Keywords Text Clustering, Wikipedia, Thesaurus, Similarity Measure"
1494208,CSE–MECC two-dimensional capillary electrophoresis analysis of proteins in the mouse tumor cell (AtT-20) homogenate,2007,0,2364,Capillary electrophoresis; Two-dimensional electrophoresis; AtT-20 cell line
